지점코드,사업장명,도로명전체주소,소재지전화,좌표정보y(epsg5174),좌표정보x(epsg5174)
2459,주동물병원,"충청남도 계룡시 계룡대로 245, 반석빌딩 1층 (금암동)",,307571.225,223241.2983
2460,권앤정 동물외과병원,"경기도 수원시 영통구 덕영대로 1509, 2(일부)층 (영통동)",312020119,416027.5874,204893.0891
2461,메이플동물병원,"충청북도 옥천군 옥천읍 삼양로 40, 메이플 동물병원",043-732-7579,311888.3859,250771.4079
2462,블루축산동물병원,"경기도 여주시 청심로 50, 2층 201호 (하동)",,422274.7239,255437.0213
2463,제일동물병원,충청남도 금산군 금산읍 비단로 59,,288869.8634,243792.8902
2464,아림동물병원,경상남도 거창군 거창읍 수남로 2287,,,
2465,동물병원 감동,"경기도 용인시 기흥구 구성로 88, (주)시간과공간 1층 102~103호 (언남동)",031-275-8080,421360.4989,210477.0316
2466,이루동물병원,"경기도 화성시 동탄대로 181, 판매시설A동 214~216호 (송동, 동탄린스트라우스더레이크)",031-378-7575,407725.1146,209253.3874
2467,여울동물병원,"경기도 화성시 동탄광역환승로 73, 207동 1층 E025호 (오산동, 동탄역 반도유보라 아이비파크 8.0)",031-373-0575,411169.46,207987.2685
2468,모던동물병원,"광주광역시 동구 중앙로290번길 2, 1층 (계림동)",062-226-0075,184264.4313,192716.9285
2469,내안에 동물병원,"충청남도 천안시 동남구 서부대로 285, 1층 106호 (신방동)",041-572-7577,365788.0388,211366.1886
2470,수현동물병원,"경상북도 상주시 화서면 화령로 13, 1층 3호",,327428.3556,284962.9897
2471,어썸펫동물병원,"충청남도 당진시 시청2로 6-11, 1층 102호 (수청동)",041-355-2008,376610.177,168146.5547
2472,베리굿동물병원,"서울특별시 노원구 동일로203가길 29, 263,264,265호 (중계동, 브라운스톤중계)",,459732.1286,205601.926
2473,이영수 고양이 병원,"인천광역시 서구 봉오재3로 120, 301,302호 (가정동)",032-205-0279,447258.8879,171036.847
2474,힘찬동물메디컬센터,"제주특별자치도 제주시 연북로 556, 1층 (아라일동)",064-805-7585,-1014.548577,157085.5284
2475,위드동물병원,"경상북도 구미시 선산읍 선주로 16-7, 1층",,305112.8354,316171.0833
2476,아라i동물병원,"제주특별자치도 제주시 인다6길 45, 1층 101호 (아라일동)",064-753-7575,-2262.963947,157912.2629
2477,루원 센트럴 동물의료센터,"인천광역시 서구 봉오대로 270, 302동 B121호 (가정동, 루원시티2차 SK Leaders' VIEW)",032-579-7582,,
2478,W 인천심장동물병원,"인천광역시 서구 청라커낼로260번길 27, 청라한신더휴커낼웨이 2층 212,213호 (청라동)",032-565-8270,447843.9148,168769.9608
2479,샤인아이안과동물병원,"서울특별시 송파구 오금로 147, 1층 (방이동)",,445412.463,209787.9477
2480,하늘동물병원,"경기도 수원시 권선구 곡반정로 155-1, 2층 (곡반정동)",3180677570,415540.426,202855.4085
2481,한림동물병원,경기도 포천시 가산면 가산로 230,,481989.7711,215579.9588
2482,펫사랑동물병원,"서울특별시 양천구 목동동로 309, 중소기업유통센터(행복한백화점) 지하2층 (목동)",02)2062-7982,447466.355,188977.1711
2483,24시 송도 온 동물의료센터,"인천광역시 연수구 인천타워대로180번길 11, B동 213-215호 (송도동, 더샵송도센트럴파크Ⅲ)",032-831-7580,431957.7997,167928.2643
2484,덕은하이동물병원,"경기도 고양시 덕양구 으뜸로 130, 위프라임트윈타워 214,215호 (덕은동)",02-3158-0275,,
2485,에프엠(FM)동물메디컬센터 김포점,"경기도 김포시 김포한강1로 77-5, 2층 (장기동)",031-982-7587,460386.3309,170690.6798
2486,아틀라스동물의료센터,"대구광역시 군위군 군위읍 군청로 49-18, 2층",,304231.3679,340861.4753
2487,다정동물병원,"울산광역시 동구 서부로 50, 1동 지하층 202호 (서부동)",522337222,,
2488,마음 동물병원,"경기도 수원시 장안구 이목로 17, 105(일부),106호 (이목동)",031-8067-7559,423178.3121,198459.6595
2489,메리트원 동물의료센터,"서울특별시 구로구 고척로 156, 2,3층 (고척동)",02-2611-1925,444563.5422,186772.5469
2490,늘봄동물병원,"경기도 용인시 수지구 수풍로 112, 1층 (풍덕천동)",031-265-7579,425741.5364,208241.8564
2491,우리집앞동물병원,"경기도 용인시 수지구 현암로 157, 한솔프라자 1층 2호 (죽전동)",312727582,425550.732,211180.6136
2492,더봄동물병원,"경상남도 창원시 성산구 원이대로473번길 9, 노블파크아파트 2층 217호 (반림동)",055-266-7975,194111.813,351896.0174
2493,바른 정 동물병원,"강원특별자치도 원주시 치악로 1639, 1,2층 (단구동)",033-813-0004,425669.407,284953.3889
2494,드림동물의료센터,"세종특별자치시 도움3로 105-7, 메디케어빌딩 1층 107,108호 (종촌동)",,333750.7029,222293.5019
2495,우리동물메디컬센터,"경기도 광주시 경안로41번길 6, D동 209호 (경안동, 경기광주역 금호리첸시아)",,434045.2666,222618.1889
2496,오송 봄봄 동물병원,"충청북도 청주시 흥덕구 오송읍 오송생명8로 175, 오송 다니엘플라자 2층 204-2, 205호",031-715-7560,346465.1703,228384.5704
2497,라온 동물 메디컬센터,경상북도 구미시 송정대로 35 (송정동),054-510-8100,291666.0494,320776.4775
2498,샤베트동물의료센터,"경기도 광주시 태봉로 181-2, B1층 (태전동)",,,
2499,바른동물병원,"강원특별자치도 강릉시 경강로2223번길 2, 1층 (포남동)",033-643-0750,475102.6148,367916.9437
2500,황금누리동물병원,"대구광역시 수성구 청호로 297, 골든게이트 1층 (황금동)",053-763-7599,261675.4038,347961.846
2501,바른동물메디컬센터,"서울특별시 서대문구 거북골로 100, 상가동 19,20호 (남가좌동, 래미안 루센티아)",02-6956-3383,452652.0599,192641.1459
2502,홍예동물병원,충청남도 홍성군 홍북읍 용봉산3길 20-13,,348994.8089,169626.1817
2503,동물병원 비헤이브,"대전광역시 서구 계룡로 639, 에이스침대 대전사옥 1층 6호 (탄방동)",,315429.2334,235256.4686
2504,본바른 동물의료센터,"경기도 남양주시 별내중앙로 24, 201호 (별내동)",031-522-5778,460349.6078,211072.0986
2505,광주첨단YB동물병원,"광주광역시 북구 첨단연신로 100, 첨단2지구 대성베르힐 A동 206~7호 (신용동)",062-574-1888,189734.6122,187648.3028
2506,호호동물병원,"제주특별자치도 제주시 과원로 36, 지하2층 1호 (연동)",064-748-7555,-2153.936444,152239.7253
2507,참좋은동물병원,충청남도 부여군 부여읍 석탑로 지하62-1,,308987.7625,192100.3546
2508,더블리스동물의료센터,"전라남도 여수시 시청로 15, 1층 101호 (학동)",686-0200,140722.7388,260577.8511
2509,이지웰 동물병원(산업동물 출장진료전문동물병원),충청남도 천안시 동남구 목천읍 동평1길 21-8,,363366.1656,220702.3692
2510,탕정동물의료센터,"충청남도 아산시 탕정면 매곡한들1길 11, 202호",041-533-7581,364573.2624,208084.9185
2511,드림동물병원,전라남도 고흥군 동강면 고흥로 4263,,123316.5545,225494.021
2512,성수 숲속 피부과 동물병원,"서울특별시 성동구 서울숲2길 32-14, 지하1층 B114호 (성수동1가, 갤러리아 포레)",222052975,449280.9752,203684.2812
2513,포레스트(4rest) 동물메디컬센터,"전북특별자치도 전주시 덕진구 동부대로 1139, 2층 (송천동2가)",063-247-8875,263260.9216,210974.5948
2514,로고스 동물병원,"경기도 용인시 처인구 낙은로 32, 1층 (역북동)",031-323-5511,415377.1553,217562.6686
2515,프라임 동물의료센터,"서울특별시 강동구 올림픽로 820, 서연빌딩 1층 (암사동)",02-426-8875,450207.0182,211349.7254
2516,그레이스 고양이 심장&치과병원,"서울특별시 강남구 선릉로152길 17, 아시아청담부띠끄 3층 301호 (청담동)",,446912.2934,203559.8001
2517,웰케어 동물건강검진센터·동물한방재활센터,"부산광역시 남구 수영로 364, 3층 (대연동)",051-711-7514,184281.9547,391808.9157
2518,미소동물병원(출장진료전문동물병원),전라남도 함평군 함평읍 광남길 14,,173969.3726,155815.8597
2519,다은동물병원,"부산광역시 북구 금곡대로 180, 해창빌딩 1층 102호 (화명동)",051-363-7942,193588.3372,382941.5657
2520,다봄 동물병원,"서울특별시 광진구 자양로 163, 우남빌딩 (구의동)",02-456-7775,448890.471,207334.3524
2521,돌봄동물병원,"경기도 안양시 동안구 관평로 183, 평촌자이엘라 107,108호 (관양동)",031-687-8749,432336.5227,196348.6236
2522,내곁에 동물병원,"서울특별시 노원구 덕릉로 753, 노원 롯데캐슬 시그니처 상가 101동 1-1호 (상계동, 노원 롯데캐슬 시그니처)",02-952-7599,462509.6384,206799.0201
2523,기장i동물의료센터,"부산광역시 기장군 일광읍 해빛1로 74, 2층 202호",,197940.5803,402219.6269
2524,루리동물병원,"서울특별시 강동구 고덕로 353, 고덕그라시움(제1상가) 1층 제비104호 (고덕동)",02-2088-1010,450637.9548,214299.6443
2525,펫웨이브 동물의료센터,서울특별시 송파구 송파대로 450 (송파동),02-423-1233,444964.2896,209317.0122
2526,아침동물병원,"경기도 용인시 수지구 성복2로 238, 1층 (성복동)",031-8019-5575,424193.1548,205373.4195
2527,아크로벳 내과동물병원,"서울특별시 광진구 광나루로 582, 세종빌딩 1층 (구의동)",02-2088-7119,448984.8483,208181.5174
2528,예송동물병원,"충청남도 예산군 예산읍 예산로212번길 17, 1층",,353166.9694,186341.176
2529,동물병원 더 메이,"대전광역시 유성구 대덕대로 594, 108호 (도룡동, 타워코리아나 주상복합)",042-861-7588,320627.3737,233935.6203
2530,24시 해든동물의료센터 의정부점,경기도 의정부시 평화로 448 (의정부동),031-951-9499,469943.775,204186.385
2531,동물병원 누리에뜰,"서울특별시 마포구 신촌로 248, 1~4층 (아현동)",02-364-3517,450529.1465,195806.5336
2532,산들동물병원,"서울특별시 중랑구 용마산로 670, C동 129,130호 (망우동, 신내역 프라디움 더 테라스)",02-435-7582,456501.7351,208947.0723
2533,치즈동물병원,"경기도 부천시 소사구 범안로 227, 서영아너시티1차 3층 8,9호 (옥길동)",261807575,440015.3656,183359.3353
2534,라온펫동물병원,대전광역시 동구 계족로 405 (홍도동),6278875,316417.3388,238665.7568
2535,24시 바덴동물메디컬,"광주광역시 광산구 임방울대로 790, 1층 (월계동)",627102475,190898.29,185782.5225
2536,별담동물병원,"충청북도 청주시 흥덕구 오송읍 오송생명7로 151, 상가 227동 401, 402호 (오송역 파라곤 센트럴시티)",043-715-3255,346824.282,228014.8173
2537,동물병원 The 개치동,"부산광역시 수영구 광안해변로284번길 38, 해링턴타워광안 디오션오피스텔 101동 114호 (민락동)",051-757-0590,185974.2765,393553.2295
2538,큰별동물의료원,"부산광역시 동래구 금강로8번가길 9, 아크원빌딩 1층 (온천동)",051-903-7588,192241.6794,388615.6919
2539,미르동물의료센터,"서울특별시 강남구 선릉로 48, 1층 101,102호 (개포동)",05-577-7533,442383.585,205216.255
2540,아담동물병원,경상북도 예천군 예천읍 시장로 118,,351607.0715,330209.4907
2541,아빠 동물병원,"인천광역시 연수구 아카데미로 442, 106호 (송도동, 힐스테이트 레이크 송도3차)",032-833-4642,432444.0386,166087.4456
2542,한결동물병원,"경상남도 양산시 물금읍 화합10길 19, 1층",055-388-7975,205227.0316,382933.0066
2543,리틀버드서울 버드앤주클리닉,"서울특별시 송파구 오금로 332, 다윤빌딩 2층 (가락동)",02-403-7588,444364.0731,211290.3066
2544,다원축산동물병원,대전광역시 유성구 원내로51번길 22 (원내동),,311169.7843,228790.2269
2545,수사랑 동물병원,"대전광역시 유성구 노은서로108번길 47, 102호 (노은동)",477-0882,318807.823,228413.9173
2546,이솜동물병원,"대전광역시 유성구 노은로 166, 계룡프라자 2층 204호 (지족동)",042-719-8275,319337.4078,228502.245
2547,신성동물병원,대전광역시 유성구 신성로62번길 30 (신성동),042-863-0700,320846.015,231208.0911
2548,대전야생동물구조관리센터 동물병원,"대전광역시 유성구 대학로 99, 충남대학교 (궁동)",428217930,318805.3745,230825.0037
2549,숲 동물의료센터,대전광역시 유성구 한밭대로492번길 16-8 (봉명동),428267584,317650.4972,231585.4717
2550,베스트 동물병원,"대전광역시 유성구 월드컵대로 300, 102호 (상대동)",042-822-7515,316431.3746,229865.3991
2551,행복드림 동물병원,"대전광역시 유성구 지족로 292, 101호 (지족동)",822-8675,320780.9702,227659.2497
2552,예담동물병원,"대전광역시 유성구 원신흥로55번길 6-4, 1층 (원신흥동)",,315361.9293,230657.8143
2553,쿨펫 양한방 동물병원,"대전광역시 유성구 한밭대로 502, 홈플러스 3층 (봉명동)",,317572.6174,231731.9519
2554,행복한 동물병원,대전광역시 유성구 송강로 4 (송강동),936-1075,325784.5733,234642.1211
2555,송강동물병원,대전광역시 유성구 구즉로52번길 46 (송강동),934-7588,325828.8357,234675.421
2556,테크노 웰 동물병원,대전광역시 유성구 관들1길 53 (관평동),042-931-0963,325023.3574,234837.0986
2557,쿠쿠펫길동물병원,"대전광역시 유성구 봉명로 27-7, 2층 (원신흥동)",042-825-7587,315784.5132,230695.8219
2558,충남대학교 수의과대학 부속동물병원,"대전광역시 유성구 대학로 99, 충남대학교 (궁동)",821-6704,318805.3745,230825.0037
2559,유성동물병원,대전광역시 유성구 유성대로822번길 36-20 (장대동),822-1952,318250.7043,230344.4037
2560,노은동물병원,대전광역시 유성구 은구비로 46 (지족동),477-1175,319476.9469,228655.3612
2561,늘푸른 동물병원,대전광역시 유성구 지족로349번길 40-12(지족동),826-7509,320780.8643,228319.017
2562,조은동물병원,대전광역시 유성구 엑스포로 459 (전민동),867-7588,321900.3146,236222.9696
2563,국군의학연구소 동물병원,,042-878-4878,,
2564,늘 동물병원,"대전광역시 중구 중교로 83-2, 1층 (은행동)",,314128.0105,238414.938
2565,닥터펫 플러스 동물병원,대전광역시 중구 산성로 3 (산성동),042-585-7533,311737.256,234899.4959
2566,꿀벌 동물병원,"대전광역시 중구 보문로 235, 1층 (대흥동)",,313730.494,237820.3746
2567,올리브 동물병원,"대전광역시 중구 목동로56번길 5, 1층 (목동)",042-222-3700,315052.4304,236496.3268
